date,open,high,low,close,volume
2024-12-24 22:19:30.575713,494.9,497.22,494.9,495.93,1156937
2024-12-25 22:19:30.575713,497.7,502.44,484.22,494.92,1083434
2024-12-26 22:19:30.575713,498.05,500.15,498.05,499.35,970423
2024-12-27 22:19:30.575713,499.01,499.26,498.51,499.16,718047
2024-12-30 22:19:30.575713,499.27,502.97,497.09,500.21,1186731
2024-12-31 22:19:30.575713,495.11,499.61,491.84,493.43,414896
2025-01-01 22:19:30.575713,483.17,487.86,480.71,482.02,1138754
2025-01-02 22:19:30.575713,491.23,491.36,489.78,490.44,830810
2025-01-03 22:19:30.575713,478.95,480.32,478.44,479.04,519295
2025-01-06 22:19:30.575713,490.41,490.82,486.53,490.24,682771
2025-01-07 22:19:30.575713,491.89,493.75,491.85,491.87,857800
2025-01-08 22:19:30.575713,506.78,515.12,502.39,505.97,755391
2025-01-09 22:19:30.575713,510.42,519.65,499.39,510.71,801070
2025-01-10 22:19:30.575713,495.26,496.92,493.3,494.62,916825
2025-01-13 22:19:30.575713,504.53,505.18,504.17,504.48,785600
2025-01-14 22:19:30.575713,492.12,492.38,492.0,492.29,525430
2025-01-15 22:19:30.575713,495.56,495.56,491.66,495.35,1042061
2025-01-16 22:19:30.575713,506.75,506.75,503.95,505.85,906163
2025-01-17 22:19:30.575713,502.08,503.45,501.73,502.71,1145358
2025-01-20 22:19:30.575713,504.1,504.24,504.02,504.18,479452
2025-01-21 22:19:30.575713,507.86,509.36,507.2,508.68,1232856
2025-01-22 22:19:30.575713,502.98,512.01,485.78,504.42,857461
2025-01-23 22:19:30.575713,489.37,489.91,489.3,489.79,808416
2025-01-24 22:19:30.575713,488.49,514.29,488.49,499.98,868371
2025-01-27 22:19:30.575713,490.04,490.04,485.94,488.82,982922
2025-01-28 22:19:30.575713,504.82,518.94,504.82,505.95,772101
2025-01-29 22:19:30.575713,506.97,525.6,506.7,509.37,980554
2025-01-30 22:19:30.575713,492.33,495.48,487.77,492.71,793498
2025-01-31 22:19:30.575713,490.26,493.69,489.81,490.55,964695
2025-02-03 22:19:30.575713,477.15,482.64,471.86,475.85,1595340
2025-02-04 22:19:30.575713,464.23,469.04,460.98,466.55,1108357
2025-02-05 22:19:30.575713,473.64,475.2,473.64,474.89,345703
2025-02-06 22:19:30.575713,490.02,493.54,485.23,490.42,870225
2025-02-07 22:19:30.575713,487.4,487.46,487.4,487.44,959506
2025-02-10 22:19:30.575713,494.07,494.61,494.07,494.29,685322
2025-02-11 22:19:30.575713,513.58,513.58,509.85,511.16,643906
2025-02-12 22:19:30.575713,492.11,493.97,492.11,493.5,1091619
2025-02-13 22:19:30.575713,485.92,488.84,475.59,483.37,707326
2025-02-14 22:19:30.575713,485.0,485.0,483.88,484.45,1042578
2025-02-17 22:19:30.575713,495.08,497.58,484.67,494.55,692248
2025-02-18 22:19:30.575713,488.13,488.93,488.13,488.66,1086194
2025-02-19 22:19:30.575713,479.09,479.59,477.78,478.92,1098735
2025-02-20 22:19:30.575713,481.39,482.5,475.02,479.07,813234
2025-02-21 22:19:30.575713,468.15,471.42,459.61,468.35,970783
2025-02-24 22:19:30.575713,471.18,474.1,469.57,471.16,1161339
2025-02-25 22:19:30.575713,473.75,475.46,473.75,473.83,1170889
2025-02-26 22:19:30.575713,468.32,468.83,467.4,467.98,1506780
2025-02-27 22:19:30.575713,471.95,471.95,470.14,470.73,715300
2025-02-28 22:19:30.575713,471.14,471.14,458.71,467.35,1138868
2025-03-03 22:19:30.575713,475.82,479.42,475.71,475.76,1348915
2025-03-04 22:19:30.575713,487.02,494.62,470.91,487.44,943821
2025-03-05 22:19:30.575713,480.57,483.88,479.61,480.77,769510
2025-03-06 22:19:30.575713,485.47,493.39,475.34,476.43,1213664
2025-03-07 22:19:30.575713,476.15,476.81,471.25,473.61,1125776
2025-03-10 22:19:30.575713,476.18,476.27,474.67,476.19,1318634
2025-03-11 22:19:30.575713,473.18,476.02,472.09,472.49,857725
2025-03-12 22:19:30.575713,476.97,479.4,474.02,477.27,779874
2025-03-13 22:19:30.575713,480.49,480.96,475.41,479.33,812755
2025-03-14 22:19:30.575713,493.52,495.86,491.97,493.35,693014
2025-03-17 22:19:30.575713,491.63,493.35,486.96,492.95,996055
2025-03-18 22:19:30.575713,503.46,507.82,498.37,500.32,1607387
2025-03-19 22:19:30.575713,477.57,477.63,477.51,477.55,611288
2025-03-20 22:19:30.575713,488.65,491.04,484.73,489.45,281188
2025-03-21 22:19:30.575713,490.27,498.39,487.64,489.54,1078569
2025-03-24 22:19:30.575713,492.17,493.91,488.26,492.14,764677
2025-03-25 22:19:30.575713,502.01,506.09,481.46,492.91,555082
2025-03-26 22:19:30.575713,500.24,504.16,491.43,497.18,1310167
2025-03-27 22:19:30.575713,493.93,495.32,491.36,494.29,917999
2025-03-28 22:19:30.575713,491.31,497.63,489.11,491.85,1325212
2025-03-31 22:19:30.575713,479.84,490.23,479.12,479.95,1202766
2025-04-01 22:19:30.575713,486.68,492.61,481.0,485.84,931403
2025-04-02 22:19:30.575713,471.22,478.8,458.48,466.45,764034
2025-04-03 22:19:30.575713,470.28,477.64,469.39,471.44,975867
2025-04-04 22:19:30.575713,478.06,479.22,478.06,478.17,964408
2025-04-07 22:19:30.575713,478.21,482.83,471.72,477.46,1139106
2025-04-08 22:19:30.575713,470.97,479.14,460.8,470.49,1199606
2025-04-09 22:19:30.575713,468.01,468.33,466.35,467.3,942257
2025-04-10 22:19:30.575713,462.0,462.21,461.25,461.84,697565
2025-04-11 22:19:30.575713,447.45,453.29,442.82,445.34,1277469
2025-04-14 22:19:30.575713,446.78,451.42,446.78,448.66,730382
2025-04-15 22:19:30.575713,457.86,481.87,447.5,449.45,1169787
2025-04-16 22:19:30.575713,452.15,468.1,439.41,446.35,1276025
2025-04-17 22:19:30.575713,459.36,459.36,458.29,458.54,1231859
2025-04-18 22:19:30.575713,454.49,455.49,454.49,455.17,1368264
2025-04-21 22:19:30.575713,469.81,483.01,451.75,467.69,768034
2025-04-22 22:19:30.575713,473.26,478.94,471.25,476.61,1730720
2025-04-23 22:19:30.575713,492.69,498.39,487.69,490.37,1697642
2025-04-24 22:19:30.575713,467.9,478.47,465.63,475.4,913707
2025-04-25 22:19:30.575713,467.93,468.58,463.4,468.33,1228924
2025-04-28 22:19:30.575713,465.07,466.02,464.34,465.02,861127
2025-04-29 22:19:30.575713,476.15,476.15,473.94,474.18,1060089
2025-04-30 22:19:30.575713,466.91,468.41,463.99,465.32,877947
2025-05-01 22:19:30.575713,488.67,488.67,487.68,488.06,680267
2025-05-02 22:19:30.575713,502.08,507.92,498.97,502.49,1132427
2025-05-05 22:19:30.575713,505.68,514.95,503.39,505.33,439945
2025-05-06 22:19:30.575713,505.11,507.64,502.76,505.53,1404062
2025-05-07 22:19:30.575713,498.27,505.35,498.09,499.15,907734
2025-05-08 22:19:30.575713,511.9,514.88,511.9,514.48,1081988
2025-05-09 22:19:30.575713,518.58,522.0,510.19,516.5,1199116
2025-05-12 22:19:30.575713,511.18,513.78,510.37,511.78,597926
2025-05-13 22:19:30.575713,517.71,523.64,515.64,518.86,633183
2025-05-14 22:19:30.575713,517.85,518.94,513.38,517.51,1041812
2025-05-15 22:19:30.575713,509.66,517.23,509.66,515.26,969813
2025-05-16 22:19:30.575713,500.04,500.25,499.38,500.06,797478
2025-05-19 22:19:30.575713,497.36,500.81,491.71,498.08,1407149
2025-05-20 22:19:30.575713,498.74,507.2,466.1,499.01,1037931
2025-05-21 22:19:30.575713,506.01,509.46,503.39,507.81,1094891
2025-05-22 22:19:30.575713,501.81,503.18,500.25,502.04,1522579
2025-05-23 22:19:30.575713,492.59,506.72,492.12,492.31,279274
2025-05-26 22:19:30.575713,516.56,516.56,510.52,514.35,531192
2025-05-27 22:19:30.575713,501.26,501.26,498.81,500.23,960939
2025-05-28 22:19:30.575713,502.38,505.05,500.3,502.55,934122
2025-05-29 22:19:30.575713,496.62,513.28,488.56,496.73,1269263
2025-05-30 22:19:30.575713,477.77,478.95,477.77,478.49,661295
2025-06-02 22:19:30.575713,493.3,493.3,486.78,490.33,671981
2025-06-03 22:19:30.575713,504.31,506.82,487.93,501.36,1084485
2025-06-04 22:19:30.575713,505.23,505.6,505.23,505.34,742291
2025-06-05 22:19:30.575713,504.32,512.11,504.32,506.89,1536738
2025-06-06 22:19:30.575713,492.08,497.17,491.92,493.54,740483
2025-06-09 22:19:30.575713,493.35,496.68,487.76,492.86,1119924
2025-06-10 22:19:30.575713,483.26,484.89,482.88,483.32,1104707
2025-06-11 22:19:30.575713,484.39,488.86,481.29,488.06,1273985
2025-06-12 22:19:30.575713,499.37,501.38,497.02,499.25,763002
2025-06-13 22:19:30.575713,511.8,529.05,499.53,514.01,1101856
2025-06-16 22:19:30.575713,529.46,535.51,523.09,526.49,571914
2025-06-17 22:19:30.575713,518.31,527.71,517.94,524.81,891927
2025-06-18 22:19:30.575713,510.97,526.92,508.81,512.49,1586730
2025-06-19 22:19:30.575713,515.45,522.92,510.9,516.21,1044843
2025-06-20 22:19:30.575713,526.2,544.25,525.26,529.96,1447191
2025-06-23 22:19:30.575713,514.16,517.6,504.25,511.14,1173565
2025-06-24 22:19:30.575713,496.74,496.82,496.71,496.75,887968
2025-06-25 22:19:30.575713,495.58,499.62,488.93,494.69,949840
2025-06-26 22:19:30.575713,527.07,527.07,505.61,517.85,1124459
2025-06-27 22:19:30.575713,507.96,508.11,507.89,507.94,726027
2025-06-30 22:19:30.575713,512.2,512.2,505.18,508.13,620290
2025-07-01 22:19:30.575713,496.22,496.35,495.16,496.1,1301063
2025-07-02 22:19:30.575713,484.11,488.4,478.03,486.03,879376
2025-07-03 22:19:30.575713,491.85,492.46,491.85,492.1,1069610
2025-07-04 22:19:30.575713,499.09,499.22,499.0,499.2,908073
2025-07-07 22:19:30.575713,508.57,509.86,503.13,508.08,1315713
2025-07-08 22:19:30.575713,503.06,503.63,503.06,503.34,677530
2025-07-09 22:19:30.575713,505.46,506.24,492.13,501.87,1200246
2025-07-10 22:19:30.575713,503.67,511.98,500.57,504.12,680137
2025-07-11 22:19:30.575713,488.02,492.36,484.76,487.22,588734
2025-07-14 22:19:30.575713,480.53,482.16,477.68,480.21,1193142
2025-07-15 22:19:30.575713,475.56,478.81,463.55,474.31,896455
2025-07-16 22:19:30.575713,463.92,468.58,461.16,465.41,1441938
2025-07-17 22:19:30.575713,475.51,475.51,470.64,472.06,757693
2025-07-18 22:19:30.575713,472.12,474.92,470.04,472.55,1140084
2025-07-21 22:19:30.575713,470.89,470.9,470.81,470.89,1427294
2025-07-22 22:19:30.575713,468.25,480.51,459.72,461.3,1383848
2025-07-23 22:19:30.575713,466.1,467.61,464.33,465.69,932734
2025-07-24 22:19:30.575713,486.81,486.81,480.66,485.02,1222172
2025-07-25 22:19:30.575713,481.83,482.23,481.83,482.09,878653
2025-07-28 22:19:30.575713,464.32,465.78,463.54,463.56,1037325
2025-07-29 22:19:30.575713,443.62,449.26,442.23,448.12,950023
2025-07-30 22:19:30.575713,439.09,456.35,437.95,439.15,418143
2025-07-31 22:19:30.575713,439.56,442.09,439.56,440.75,1269886
2025-08-01 22:19:30.575713,440.07,442.2,431.71,439.12,1121127
2025-08-04 22:19:30.575713,429.49,433.17,425.93,430.75,1114387
2025-08-05 22:19:30.575713,439.76,441.9,434.1,438.94,782126
2025-08-06 22:19:30.575713,429.82,430.11,428.94,429.21,646787
2025-08-07 22:19:30.575713,436.68,436.68,422.16,430.97,1066536
2025-08-08 22:19:30.575713,431.92,434.77,426.44,429.63,1155572
2025-08-11 22:19:30.575713,426.3,426.96,425.09,426.17,827687
2025-08-12 22:19:30.575713,433.89,433.94,433.67,433.92,716617
2025-08-13 22:19:30.575713,448.92,450.53,448.21,449.26,726049
2025-08-14 22:19:30.575713,451.51,453.08,448.89,449.68,1172750
2025-08-15 22:19:30.575713,443.65,452.71,442.77,449.61,822031
2025-08-18 22:19:30.575713,443.79,453.56,441.42,447.7,775740
2025-08-19 22:19:30.575713,450.42,459.06,445.46,451.28,375027
2025-08-20 22:19:30.575713,440.46,440.46,435.57,436.89,940887
2025-08-21 22:19:30.575713,437.47,443.89,435.8,438.37,1336901
2025-08-22 22:19:30.575713,444.4,444.94,442.0,443.83,1511224
2025-08-25 22:19:30.575713,440.8,456.87,440.8,449.24,1326423
2025-08-26 22:19:30.575713,441.66,461.24,435.46,440.72,1455504
2025-08-27 22:19:30.575713,447.07,447.66,445.01,445.04,1257454
2025-08-28 22:19:30.575713,457.54,457.54,441.13,450.63,1225843
2025-08-29 22:19:30.575713,443.94,443.94,442.73,443.14,750701
2025-09-01 22:19:30.575713,445.09,447.14,442.98,444.81,1116014
2025-09-02 22:19:30.575713,466.94,480.37,463.54,467.57,517790
2025-09-03 22:19:30.575713,462.93,468.79,460.08,461.62,861097
2025-09-04 22:19:30.575713,464.72,471.83,458.07,465.38,1607578
2025-09-05 22:19:30.575713,496.07,496.34,495.83,496.13,1421207
2025-09-08 22:19:30.575713,465.92,471.12,463.03,467.89,697222
2025-09-09 22:19:30.575713,485.92,485.92,483.17,483.56,978255
2025-09-10 22:19:30.575713,469.6,475.4,464.26,474.82,315417
2025-09-11 22:19:30.575713,498.54,501.24,492.3,498.51,954307
2025-09-12 22:19:30.575713,478.59,479.0,478.59,478.95,1077309
2025-09-15 22:19:30.575713,468.29,468.35,467.66,467.88,1310480
2025-09-16 22:19:30.575713,466.81,470.73,466.81,470.04,470725
2025-09-17 22:19:30.575713,470.81,482.08,465.76,474.97,1241937
2025-09-18 22:19:30.575713,462.57,463.21,456.98,461.94,897586
2025-09-19 22:19:30.575713,470.25,470.25,467.45,469.03,1237430
2025-09-22 22:19:30.575713,469.61,469.61,468.64,469.11,468307
2025-09-23 22:19:30.575713,481.89,487.06,448.71,477.51,1041956
2025-09-24 22:19:30.575713,472.86,473.64,472.43,472.81,1016011
2025-09-25 22:19:30.575713,469.39,469.43,469.32,469.36,1226716
2025-09-26 22:19:30.575713,465.74,479.5,460.06,470.66,1166021
2025-09-29 22:19:30.575713,456.57,457.31,454.78,456.37,1362563
2025-09-30 22:19:30.575713,473.41,473.85,473.26,473.45,1159534
2025-10-01 22:19:30.575713,463.04,465.23,462.58,465.13,1120265
2025-10-02 22:19:30.575713,446.53,446.73,445.59,445.9,1856368
2025-10-03 22:19:30.575713,453.41,454.31,452.13,453.78,1233400
2025-10-06 22:19:30.575713,440.69,445.8,433.49,438.44,743836
2025-10-07 22:19:30.575713,439.62,439.62,437.58,438.68,1007781
