date,open,high,low,close,volume
2024-03-19 22:25:45.957089,206.1,209.5,199.21,205.8,1136834
2024-03-20 22:25:45.957089,215.16,216.59,213.94,214.84,750771
2024-03-21 22:25:45.957089,215.73,228.11,215.73,225.06,784097
2024-03-22 22:25:45.957089,218.34,224.56,210.1,218.02,1023777
2024-03-25 22:25:45.957089,218.31,218.75,217.95,218.5,1403515
2024-03-26 22:25:45.957089,223.83,224.0,223.42,223.8,1352348
2024-03-27 22:25:45.957089,235.28,237.21,234.77,235.35,1166662
2024-03-28 22:25:45.957089,238.3,238.3,238.16,238.2,560895
2024-03-29 22:25:45.957089,234.11,237.23,222.64,236.5,643991
2024-04-01 22:25:45.957089,226.75,226.94,223.85,226.47,983763
2024-04-02 22:25:45.957089,234.58,236.07,231.45,231.99,764202
2024-04-03 22:25:45.957089,229.15,236.13,225.14,229.46,1481520
2024-04-04 22:25:45.957089,224.1,224.24,222.75,223.58,1041143
2024-04-05 22:25:45.957089,222.83,222.83,213.17,221.76,804009
2024-04-08 22:25:45.957089,222.22,227.6,218.24,221.53,787143
2024-04-09 22:25:45.957089,218.42,228.76,216.43,223.02,916542
2024-04-10 22:25:45.957089,235.19,237.15,233.17,235.76,1060599
2024-04-11 22:25:45.957089,236.18,240.0,235.6,237.39,691076
2024-04-12 22:25:45.957089,240.51,240.87,240.2,240.6,1083647
2024-04-15 22:25:45.957089,242.99,242.99,238.38,239.49,807137
2024-04-16 22:25:45.957089,242.23,243.19,230.26,238.06,540065
2024-04-17 22:25:45.957089,239.77,240.73,238.75,239.84,798593
2024-04-18 22:25:45.957089,248.51,248.51,244.81,247.5,1064499
2024-04-19 22:25:45.957089,255.61,257.85,251.55,257.33,1199004
2024-04-22 22:25:45.957089,258.72,258.72,257.26,257.89,957716
2024-04-23 22:25:45.957089,255.38,260.19,254.33,254.57,1470981
2024-04-24 22:25:45.957089,263.86,263.86,262.64,263.51,677863
2024-04-25 22:25:45.957089,266.55,269.98,264.59,267.14,969669
2024-04-26 22:25:45.957089,263.64,263.64,260.86,262.37,1136204
2024-04-29 22:25:45.957089,265.17,268.15,262.76,266.54,987587
2024-04-30 22:25:45.957089,267.45,273.01,263.16,270.73,1657029
2024-05-01 22:25:45.957089,269.58,269.91,268.15,268.89,1120254
2024-05-02 22:25:45.957089,267.95,269.35,267.82,268.06,957003
2024-05-03 22:25:45.957089,268.03,268.03,265.31,267.25,1301975
2024-05-06 22:25:45.957089,277.24,283.39,272.69,275.79,884415
2024-05-07 22:25:45.957089,281.62,292.96,281.62,284.43,989151
2024-05-08 22:25:45.957089,303.54,304.86,298.44,301.37,528126
2024-05-09 22:25:45.957089,306.41,309.22,305.66,308.77,1159435
2024-05-10 22:25:45.957089,315.7,315.71,315.6,315.64,1491927
2024-05-13 22:25:45.957089,328.24,330.35,320.8,326.41,496192
2024-05-14 22:25:45.957089,321.3,321.3,315.03,316.79,1039211
2024-05-15 22:25:45.957089,305.36,312.05,295.5,307.76,502486
2024-05-16 22:25:45.957089,293.44,293.44,289.95,291.61,907260
2024-05-17 22:25:45.957089,276.81,276.81,276.11,276.56,1544261
2024-05-20 22:25:45.957089,277.56,277.68,277.47,277.65,1167429
2024-05-21 22:25:45.957089,281.89,281.89,280.65,281.28,968336
2024-05-22 22:25:45.957089,280.3,286.73,280.29,283.08,881649
2024-05-23 22:25:45.957089,283.76,283.76,278.46,283.32,1290167
2024-05-24 22:25:45.957089,297.23,297.49,295.54,296.09,1756742
2024-05-27 22:25:45.957089,301.6,301.72,301.56,301.61,1061811
2024-05-28 22:25:45.957089,306.4,306.72,305.39,306.42,1498834
2024-05-29 22:25:45.957089,289.77,290.93,289.26,289.95,1217030
2024-05-30 22:25:45.957089,280.18,282.73,279.77,279.82,778096
2024-05-31 22:25:45.957089,281.69,288.69,280.94,282.58,1176525
2024-06-03 22:25:45.957089,279.13,279.99,278.48,278.94,1187932
2024-06-04 22:25:45.957089,275.6,277.75,275.43,275.89,1400639
2024-06-05 22:25:45.957089,269.63,273.43,269.63,271.31,806189
2024-06-06 22:25:45.957089,288.0,289.71,285.48,288.45,853226
2024-06-07 22:25:45.957089,278.63,281.04,275.77,279.16,819235
2024-06-10 22:25:45.957089,279.24,282.65,277.9,279.04,1285423
2024-06-11 22:25:45.957089,279.67,279.67,275.3,277.35,772610
2024-06-12 22:25:45.957089,291.34,291.47,290.81,291.29,679476
2024-06-13 22:25:45.957089,297.11,297.62,295.7,296.77,952589
2024-06-14 22:25:45.957089,302.6,303.65,302.55,302.65,967376
2024-06-17 22:25:45.957089,323.71,324.52,318.16,322.04,921269
2024-06-18 22:25:45.957089,326.56,326.56,323.75,325.15,861044
2024-06-19 22:25:45.957089,320.1,322.84,320.1,320.83,863868
2024-06-20 22:25:45.957089,310.57,310.75,308.62,309.87,1847028
2024-06-21 22:25:45.957089,306.3,307.21,306.27,306.42,964919
2024-06-24 22:25:45.957089,312.86,312.86,307.26,311.29,1054839
2024-06-25 22:25:45.957089,322.99,324.49,319.59,322.19,1172991
2024-06-26 22:25:45.957089,311.96,312.39,311.96,312.28,1183288
2024-06-27 22:25:45.957089,316.63,317.54,313.04,316.84,875641
2024-06-28 22:25:45.957089,295.16,308.1,295.16,299.42,817895
2024-07-01 22:25:45.957089,301.91,302.72,299.3,300.62,908736
2024-07-02 22:25:45.957089,283.35,283.35,273.4,283.02,982216
2024-07-03 22:25:45.957089,280.07,283.75,279.98,281.99,1348944
2024-07-04 22:25:45.957089,275.99,282.1,272.52,274.8,849745
2024-07-05 22:25:45.957089,269.99,271.61,264.75,268.27,974095
2024-07-08 22:25:45.957089,260.59,267.18,252.0,261.87,616545
2024-07-09 22:25:45.957089,262.91,262.91,258.39,259.97,1200792
2024-07-10 22:25:45.957089,262.86,268.67,259.8,263.48,1208240
2024-07-11 22:25:45.957089,256.24,256.24,255.67,256.03,1375033
2024-07-12 22:25:45.957089,261.42,263.43,259.9,261.57,616906
2024-07-15 22:25:45.957089,260.35,262.08,260.32,261.4,1325415
2024-07-16 22:25:45.957089,270.21,273.5,265.6,269.45,1183377
2024-07-17 22:25:45.957089,268.63,270.98,268.63,269.9,841488
2024-07-18 22:25:45.957089,268.12,270.34,260.27,266.2,650500
2024-07-19 22:25:45.957089,260.52,261.8,258.02,260.63,823750
2024-07-22 22:25:45.957089,259.5,259.77,259.49,259.57,475008
2024-07-23 22:25:45.957089,260.25,260.26,258.66,259.63,862623
2024-07-24 22:25:45.957089,272.54,272.83,271.06,272.35,664181
2024-07-25 22:25:45.957089,266.91,269.21,265.1,267.89,1273691
2024-07-26 22:25:45.957089,279.1,279.34,278.36,278.6,1519405
2024-07-29 22:25:45.957089,279.76,279.76,276.13,276.91,1104327
2024-07-30 22:25:45.957089,276.65,278.47,274.55,277.93,1100434
2024-07-31 22:25:45.957089,274.07,275.0,273.53,274.5,1118973
2024-08-01 22:25:45.957089,269.24,278.31,265.76,273.33,780594
2024-08-02 22:25:45.957089,274.48,280.73,273.43,275.95,1099099
2024-08-05 22:25:45.957089,274.56,284.37,273.73,276.88,1274455
2024-08-06 22:25:45.957089,286.53,288.67,283.16,285.76,1531502
2024-08-07 22:25:45.957089,280.44,282.68,279.3,280.72,301244
2024-08-08 22:25:45.957089,275.9,277.12,275.9,276.05,1595291
2024-08-09 22:25:45.957089,277.98,281.02,274.38,276.6,877450
2024-08-12 22:25:45.957089,280.71,293.39,276.12,282.31,1329943
2024-08-13 22:25:45.957089,283.27,288.06,280.17,285.32,1448428
2024-08-14 22:25:45.957089,285.91,302.18,284.75,289.63,1195524
2024-08-15 22:25:45.957089,294.45,294.63,288.8,293.74,1095701
2024-08-16 22:25:45.957089,283.58,284.45,281.39,283.44,801457
2024-08-19 22:25:45.957089,279.57,279.74,279.47,279.69,1131595
2024-08-20 22:25:45.957089,281.93,282.53,280.07,280.87,1483500
2024-08-21 22:25:45.957089,281.12,287.11,278.35,283.08,1241986
2024-08-22 22:25:45.957089,297.74,300.17,297.52,297.65,666595
2024-08-23 22:25:45.957089,298.26,301.39,295.5,298.84,897987
2024-08-26 22:25:45.957089,299.5,303.46,299.29,299.41,1100327
2024-08-27 22:25:45.957089,306.93,308.53,306.02,306.49,840701
2024-08-28 22:25:45.957089,309.54,323.57,304.17,312.54,1564313
2024-08-29 22:25:45.957089,307.58,312.89,307.58,312.25,744947
2024-08-30 22:25:45.957089,299.1,303.59,297.74,299.66,1153437
2024-09-02 22:25:45.957089,303.32,303.89,301.64,302.43,596714
2024-09-03 22:25:45.957089,302.26,302.53,301.23,301.87,1064648
2024-09-04 22:25:45.957089,289.66,299.79,283.15,285.38,971719
2024-09-05 22:25:45.957089,301.01,301.72,300.9,301.25,857323
2024-09-06 22:25:45.957089,288.54,294.65,288.54,292.69,1172910
2024-09-09 22:25:45.957089,290.4,293.5,289.42,292.89,1202462
2024-09-10 22:25:45.957089,301.42,301.45,301.17,301.41,1239215
2024-09-11 22:25:45.957089,305.81,311.12,305.81,308.65,584717
2024-09-12 22:25:45.957089,313.66,320.79,302.63,312.51,809168
2024-09-13 22:25:45.957089,305.8,307.47,304.03,306.14,627672
2024-09-16 22:25:45.957089,295.6,296.07,295.48,295.72,592297
2024-09-17 22:25:45.957089,282.11,290.91,282.11,287.77,667856
2024-09-18 22:25:45.957089,287.55,288.16,287.31,287.87,1265682
2024-09-19 22:25:45.957089,295.55,295.55,293.61,294.08,655718
2024-09-20 22:25:45.957089,293.31,294.78,292.41,293.18,417444
2024-09-23 22:25:45.957089,305.18,309.56,305.18,306.89,1036086
2024-09-24 22:25:45.957089,318.22,319.18,316.18,318.56,930967
2024-09-25 22:25:45.957089,324.71,326.87,323.92,325.38,644655
2024-09-26 22:25:45.957089,324.84,325.89,322.28,323.48,1209875
2024-09-27 22:25:45.957089,319.8,319.8,318.19,319.32,892546
2024-09-30 22:25:45.957089,307.05,307.05,306.18,306.53,1270410
2024-10-01 22:25:45.957089,306.07,308.37,303.32,304.6,150949
2024-10-02 22:25:45.957089,306.97,306.97,302.59,305.95,599294
2024-10-03 22:25:45.957089,306.64,308.58,305.91,306.01,995539
2024-10-04 22:25:45.957089,311.04,316.12,309.25,312.59,1105072
2024-10-07 22:25:45.957089,312.45,316.65,312.23,314.52,1022848
2024-10-08 22:25:45.957089,313.33,314.88,312.34,314.64,1325513
2024-10-09 22:25:45.957089,317.47,317.47,315.36,316.69,1218125
2024-10-10 22:25:45.957089,309.44,322.29,303.82,312.46,970523
2024-10-11 22:25:45.957089,306.62,309.11,304.2,307.9,1368946
2024-10-14 22:25:45.957089,300.08,300.86,298.47,299.77,784551
2024-10-15 22:25:45.957089,290.34,291.67,290.34,290.85,929628
2024-10-16 22:25:45.957089,302.04,305.86,300.06,303.08,1240326
2024-10-17 22:25:45.957089,297.65,297.65,294.64,295.86,1341686
2024-10-18 22:25:45.957089,302.89,303.98,301.93,302.07,1069703
2024-10-21 22:25:45.957089,304.16,304.16,301.89,303.7,451215
2024-10-22 22:25:45.957089,287.29,294.12,285.85,291.53,913731
2024-10-23 22:25:45.957089,285.37,287.7,284.28,286.55,1015134
2024-10-24 22:25:45.957089,280.71,281.03,280.42,280.7,682742
2024-10-25 22:25:45.957089,275.8,281.46,275.8,277.97,1296535
2024-10-28 22:25:45.957089,275.21,275.21,274.19,274.57,561408
2024-10-29 22:25:45.957089,284.63,284.63,281.46,282.08,801130
2024-10-30 22:25:45.957089,288.89,289.8,288.89,289.75,1581600
2024-10-31 22:25:45.957089,295.69,295.9,294.87,295.25,1073119
2024-11-01 22:25:45.957089,300.1,309.47,296.1,296.72,1263170
2024-11-04 22:25:45.957089,295.65,295.85,293.33,295.37,150996
2024-11-05 22:25:45.957089,287.74,291.18,285.73,290.05,591627
2024-11-06 22:25:45.957089,289.61,290.47,284.06,288.38,1426707
2024-11-07 22:25:45.957089,289.17,293.98,289.17,289.5,998166
2024-11-08 22:25:45.957089,288.11,288.68,287.8,288.36,996173
2024-11-11 22:25:45.957089,294.97,298.59,290.84,294.63,563495
2024-11-12 22:25:45.957089,282.74,287.15,277.01,281.45,1392319
2024-11-13 22:25:45.957089,276.35,276.5,275.12,276.2,727845
2024-11-14 22:25:45.957089,276.78,276.86,276.67,276.73,826810
2024-11-15 22:25:45.957089,273.32,274.35,273.32,273.97,785025
2024-11-18 22:25:45.957089,271.72,271.72,270.73,271.42,1064492
2024-11-19 22:25:45.957089,273.4,275.45,273.4,274.72,1493906
2024-11-20 22:25:45.957089,277.18,277.18,273.61,275.8,993424
2024-11-21 22:25:45.957089,268.09,273.65,262.63,266.63,737914
2024-11-22 22:25:45.957089,271.27,271.27,265.89,270.37,754625
2024-11-25 22:25:45.957089,267.62,267.63,267.57,267.6,1035320
2024-11-26 22:25:45.957089,261.37,267.88,258.87,260.57,1023610
2024-11-27 22:25:45.957089,264.6,265.89,264.24,264.59,1373053
2024-11-28 22:25:45.957089,271.55,274.06,271.55,272.08,1301157
2024-11-29 22:25:45.957089,276.32,282.61,272.05,272.72,874273
2024-12-02 22:25:45.957089,269.28,276.51,267.62,271.39,1275200
2024-12-03 22:25:45.957089,272.66,279.1,272.54,273.92,943840
2024-12-04 22:25:45.957089,276.53,276.53,264.76,274.2,1118552
2024-12-05 22:25:45.957089,276.43,279.57,271.85,277.62,991550
2024-12-06 22:25:45.957089,292.98,292.98,287.58,287.79,981029
2024-12-09 22:25:45.957089,291.07,295.19,286.05,287.8,1324483
2024-12-10 22:25:45.957089,294.02,299.86,293.46,294.55,1307720
2024-12-11 22:25:45.957089,275.01,278.53,273.99,275.17,744492
2024-12-12 22:25:45.957089,271.12,271.12,267.2,269.46,965743
2024-12-13 22:25:45.957089,271.22,272.38,271.22,271.62,1250728
2024-12-16 22:25:45.957089,267.23,276.84,267.23,272.72,948085
2024-12-17 22:25:45.957089,274.89,275.47,274.89,275.13,1155030
2024-12-18 22:25:45.957089,281.53,284.5,281.41,282.1,1112617
2024-12-19 22:25:45.957089,278.81,284.18,278.81,283.01,915784
2024-12-20 22:25:45.957089,288.45,291.84,288.45,289.01,826405
2024-12-23 22:25:45.957089,296.13,296.52,294.51,295.78,858055
2024-12-24 22:25:45.957089,298.86,303.33,298.86,300.42,1647215
2024-12-25 22:25:45.957089,292.85,294.68,291.59,293.01,672628
2024-12-26 22:25:45.957089,279.53,290.24,277.43,281.47,784856
2024-12-27 22:25:45.957089,292.8,292.8,288.11,288.36,823539
2024-12-30 22:25:45.957089,286.55,290.02,285.58,287.64,1186342
2024-12-31 22:25:45.957089,292.06,296.57,289.53,292.06,798652
2025-01-01 22:25:45.957089,287.55,287.74,286.78,287.39,948230
2025-01-02 22:25:45.957089,297.59,300.41,293.35,297.63,797457
2025-01-03 22:25:45.957089,295.64,298.02,293.26,297.05,749805
2025-01-06 22:25:45.957089,302.52,303.75,299.9,300.4,1278403
2025-01-07 22:25:45.957089,305.34,306.79,304.5,306.39,844260
2025-01-08 22:25:45.957089,301.26,301.26,300.09,300.46,823796
2025-01-09 22:25:45.957089,295.89,297.47,294.41,295.93,936400
2025-01-10 22:25:45.957089,288.83,292.4,288.83,292.18,1083496
2025-01-13 22:25:45.957089,282.49,283.85,281.62,282.12,1562144
2025-01-14 22:25:45.957089,276.46,281.52,276.46,276.97,1085552
2025-01-15 22:25:45.957089,275.59,276.72,274.37,276.03,682088
2025-01-16 22:25:45.957089,288.97,288.97,287.92,288.44,1144353
2025-01-17 22:25:45.957089,279.2,292.15,269.53,279.41,707511
2025-01-20 22:25:45.957089,288.19,288.19,281.56,286.29,942276
2025-01-21 22:25:45.957089,292.82,292.82,291.9,292.56,1090504
2025-01-22 22:25:45.957089,296.47,296.47,294.62,294.77,1336574
2025-01-23 22:25:45.957089,298.48,301.55,298.07,299.78,1158150
2025-01-24 22:25:45.957089,307.97,307.97,293.54,303.84,894518
2025-01-27 22:25:45.957089,302.08,302.91,301.91,302.33,1099892
2025-01-28 22:25:45.957089,311.42,314.8,304.8,312.01,718601
2025-01-29 22:25:45.957089,318.07,318.36,316.57,317.24,1180986
2025-01-30 22:25:45.957089,309.93,310.4,299.8,308.02,1131728
2025-01-31 22:25:45.957089,317.43,321.38,315.48,317.98,629689
2025-02-03 22:25:45.957089,319.23,319.93,309.93,316.87,1544511
2025-02-04 22:25:45.957089,332.02,336.33,306.52,330.76,907395
2025-02-05 22:25:45.957089,337.85,340.11,330.93,339.59,628889
2025-02-06 22:25:45.957089,340.91,344.33,339.25,340.43,739661
2025-02-07 22:25:45.957089,350.17,351.1,348.38,349.34,1035229
2025-02-10 22:25:45.957089,341.74,344.3,341.74,342.89,1004006
2025-02-11 22:25:45.957089,337.31,349.3,336.6,343.53,999762
2025-02-12 22:25:45.957089,341.92,341.95,339.62,341.77,681298
2025-02-13 22:25:45.957089,340.27,342.99,338.81,341.36,729797
2025-02-14 22:25:45.957089,340.33,351.1,332.96,345.66,871537
2025-02-17 22:25:45.957089,341.93,343.02,341.67,341.89,901503
2025-02-18 22:25:45.957089,347.36,348.86,344.18,346.92,1017168
2025-02-19 22:25:45.957089,356.26,356.26,353.47,355.14,1339528
2025-02-20 22:25:45.957089,337.69,352.64,334.54,340.07,974168
2025-02-21 22:25:45.957089,339.92,344.53,337.26,339.96,955493
2025-02-24 22:25:45.957089,335.74,338.66,331.73,335.42,845348
2025-02-25 22:25:45.957089,332.18,332.48,328.79,331.27,546991
2025-02-26 22:25:45.957089,327.22,328.34,321.85,324.54,764603
2025-02-27 22:25:45.957089,338.48,338.48,338.31,338.36,1104668
2025-02-28 22:25:45.957089,346.32,352.73,346.32,347.51,1142066
2025-03-03 22:25:45.957089,337.39,342.45,337.39,341.83,642971
2025-03-04 22:25:45.957089,332.04,335.9,324.69,327.6,1529244
2025-03-05 22:25:45.957089,329.21,337.52,325.09,331.47,622235
2025-03-06 22:25:45.957089,336.29,337.22,335.48,336.14,1048118
2025-03-07 22:25:45.957089,338.37,339.64,336.02,338.78,1003735
2025-03-10 22:25:45.957089,329.56,329.64,328.67,329.37,842119
2025-03-11 22:25:45.957089,315.23,317.47,314.94,316.98,558286
2025-03-12 22:25:45.957089,311.49,315.17,304.7,313.29,1098912
2025-03-13 22:25:45.957089,316.96,317.91,316.9,317.8,1233256
2025-03-14 22:25:45.957089,321.49,322.77,320.01,320.5,1156581
2025-03-17 22:25:45.957089,338.11,338.11,331.27,334.18,873950
2025-03-18 22:25:45.957089,339.74,339.85,338.78,339.82,717113
2025-03-19 22:25:45.957089,340.67,340.67,340.47,340.59,652298
2025-03-20 22:25:45.957089,341.99,345.38,341.99,343.73,1523217
2025-03-21 22:25:45.957089,342.07,342.49,341.87,342.05,1009331
2025-03-24 22:25:45.957089,359.39,359.39,350.76,354.59,852204
2025-03-25 22:25:45.957089,358.43,359.55,357.9,358.58,1223113
2025-03-26 22:25:45.957089,343.39,348.23,343.39,347.18,807515
2025-03-27 22:25:45.957089,347.3,347.3,345.36,345.73,1384223
2025-03-28 22:25:45.957089,327.88,328.11,321.4,327.32,1213666
2025-03-31 22:25:45.957089,316.94,325.37,316.94,319.46,834885
2025-04-01 22:25:45.957089,319.97,320.5,319.54,320.21,823146
2025-04-02 22:25:45.957089,305.59,309.65,303.7,306.49,754760
2025-04-03 22:25:45.957089,307.38,308.78,306.06,307.7,1087040
2025-04-04 22:25:45.957089,308.56,313.84,300.43,307.96,905854
2025-04-07 22:25:45.957089,307.15,309.68,306.71,307.33,684962
2025-04-08 22:25:45.957089,310.91,313.66,310.91,313.4,1174143
2025-04-09 22:25:45.957089,302.73,308.26,297.51,304.36,1878728
2025-04-10 22:25:45.957089,303.4,304.86,303.4,303.59,1105184
2025-04-11 22:25:45.957089,314.22,314.22,310.81,312.2,158616
2025-04-14 22:25:45.957089,325.74,326.0,325.09,325.63,838205
2025-04-15 22:25:45.957089,316.8,316.8,314.09,316.31,1715369
2025-04-16 22:25:45.957089,312.25,312.42,310.83,312.15,664620
2025-04-17 22:25:45.957089,322.68,322.68,320.18,321.47,1030216
2025-04-18 22:25:45.957089,331.92,344.54,321.15,325.78,913058
2025-04-21 22:25:45.957089,323.23,325.24,323.23,325.18,621689
2025-04-22 22:25:45.957089,322.37,322.37,320.73,322.14,775382
2025-04-23 22:25:45.957089,314.03,315.88,312.37,312.47,1305273
2025-04-24 22:25:45.957089,300.25,300.62,299.86,300.25,1270031
2025-04-25 22:25:45.957089,283.93,289.64,281.56,285.41,1083933
2025-04-28 22:25:45.957089,278.07,279.78,276.84,278.44,1038349
2025-04-29 22:25:45.957089,264.43,266.73,263.35,264.68,1095309
2025-04-30 22:25:45.957089,264.97,264.97,263.98,264.46,963648
2025-05-01 22:25:45.957089,272.98,272.98,262.33,269.59,1384436
2025-05-02 22:25:45.957089,265.99,266.63,263.79,265.11,884173
2025-05-05 22:25:45.957089,266.12,267.63,266.12,266.8,686773
2025-05-06 22:25:45.957089,274.4,275.07,273.65,274.23,1243885
2025-05-07 22:25:45.957089,281.35,281.35,276.97,280.04,1565792
2025-05-08 22:25:45.957089,279.29,291.48,273.61,278.19,604897
2025-05-09 22:25:45.957089,274.52,276.47,274.1,274.56,1121670
2025-05-12 22:25:45.957089,273.84,274.02,273.21,273.63,1456195
2025-05-13 22:25:45.957089,272.37,281.34,272.37,275.93,1140553
2025-05-14 22:25:45.957089,272.65,277.27,268.74,275.18,1226580
2025-05-15 22:25:45.957089,270.39,274.73,264.29,273.51,1397098
2025-05-16 22:25:45.957089,268.58,268.65,267.6,268.44,403374
2025-05-19 22:25:45.957089,273.96,275.79,273.96,274.67,820614
2025-05-20 22:25:45.957089,279.84,281.08,278.81,278.83,940885
2025-05-21 22:25:45.957089,260.85,260.85,258.26,260.09,1652579
2025-05-22 22:25:45.957089,259.72,261.33,257.73,258.41,816716
2025-05-23 22:25:45.957089,257.86,259.66,257.86,259.03,1142412
2025-05-26 22:25:45.957089,258.67,258.67,258.18,258.44,1533903
2025-05-27 22:25:45.957089,254.4,254.58,252.53,254.34,582254
2025-05-28 22:25:45.957089,255.39,255.71,254.57,254.68,1012140
2025-05-29 22:25:45.957089,256.2,256.55,255.54,256.34,794837
2025-05-30 22:25:45.957089,273.6,273.6,269.39,269.83,1158302
2025-06-02 22:25:45.957089,273.31,275.42,271.61,275.37,1084788
2025-06-03 22:25:45.957089,270.37,271.46,268.73,270.87,602953
2025-06-04 22:25:45.957089,268.05,268.24,267.12,268.08,711103
2025-06-05 22:25:45.957089,273.44,273.58,272.79,273.44,1115144
2025-06-06 22:25:45.957089,256.69,257.21,256.69,257.11,1360662
2025-06-09 22:25:45.957089,267.45,268.9,266.01,267.72,1591306
2025-06-10 22:25:45.957089,279.98,279.98,274.12,277.28,910210
2025-06-11 22:25:45.957089,268.7,272.47,264.94,269.22,1485153
2025-06-12 22:25:45.957089,265.1,265.29,258.89,264.99,1076327
2025-06-13 22:25:45.957089,245.37,245.9,245.18,245.59,958226
2025-06-16 22:25:45.957089,250.59,252.37,250.03,250.95,548720
2025-06-17 22:25:45.957089,248.62,248.62,246.16,247.62,939783
2025-06-18 22:25:45.957089,250.81,252.44,249.54,250.78,807601
2025-06-19 22:25:45.957089,248.04,248.04,232.18,242.67,1256442
2025-06-20 22:25:45.957089,253.83,255.62,252.2,252.69,829046
2025-06-23 22:25:45.957089,252.58,252.86,252.45,252.61,899664
2025-06-24 22:25:45.957089,247.19,250.07,247.19,247.89,1509472
2025-06-25 22:25:45.957089,250.88,251.92,248.02,251.16,1916525
2025-06-26 22:25:45.957089,248.88,248.88,245.44,245.84,800135
2025-06-27 22:25:45.957089,239.77,240.85,239.48,240.08,912734
2025-06-30 22:25:45.957089,235.37,235.82,233.33,234.37,879250
2025-07-01 22:25:45.957089,224.02,229.31,218.86,226.6,1110369
2025-07-02 22:25:45.957089,221.64,224.93,218.21,221.47,963100
2025-07-03 22:25:45.957089,236.55,241.39,234.28,237.18,635317
2025-07-04 22:25:45.957089,246.57,253.2,243.87,245.04,812114
2025-07-07 22:25:45.957089,238.33,241.45,238.19,239.01,452948
2025-07-08 22:25:45.957089,237.45,241.48,234.15,238.23,1181391
2025-07-09 22:25:45.957089,241.37,241.37,240.2,240.42,1181326
2025-07-10 22:25:45.957089,237.7,242.31,228.48,237.85,1113390
2025-07-11 22:25:45.957089,247.29,247.29,233.66,240.87,788728
2025-07-14 22:25:45.957089,242.4,243.06,241.6,242.77,608175
2025-07-15 22:25:45.957089,238.6,239.08,235.93,237.3,1176206
2025-07-16 22:25:45.957089,238.21,239.4,231.57,236.5,953212
2025-07-17 22:25:45.957089,225.8,225.8,225.26,225.48,949305
2025-07-18 22:25:45.957089,219.53,219.55,219.47,219.52,1217940
2025-07-21 22:25:45.957089,212.92,213.82,212.55,213.01,489154
2025-07-22 22:25:45.957089,219.01,220.94,212.76,217.4,1042035
2025-07-23 22:25:45.957089,226.21,228.01,216.63,224.29,394308
2025-07-24 22:25:45.957089,218.76,220.36,218.76,218.91,1283016
2025-07-25 22:25:45.957089,225.81,234.93,221.42,229.48,1051612
2025-07-28 22:25:45.957089,229.5,230.02,225.26,226.01,751744
2025-07-29 22:25:45.957089,225.6,226.58,223.13,225.41,436528
2025-07-30 22:25:45.957089,225.8,225.86,225.76,225.81,1920726
2025-07-31 22:25:45.957089,218.11,220.41,215.32,219.0,1205958
2025-08-01 22:25:45.957089,222.12,231.29,211.45,223.31,1589846
2025-08-04 22:25:45.957089,222.39,226.53,220.69,220.82,881141
2025-08-05 22:25:45.957089,221.66,222.0,220.63,221.35,438695
2025-08-06 22:25:45.957089,218.7,219.35,218.25,218.72,618177
2025-08-07 22:25:45.957089,218.86,219.3,217.64,218.52,1253427
2025-08-08 22:25:45.957089,214.02,217.52,213.15,214.58,1583311
2025-08-11 22:25:45.957089,210.8,214.25,210.07,210.94,1458016
2025-08-12 22:25:45.957089,209.35,214.79,204.46,211.5,884860
2025-08-13 22:25:45.957089,216.6,217.71,214.88,215.92,542324
2025-08-14 22:25:45.957089,219.44,220.9,217.27,219.38,1486740
2025-08-15 22:25:45.957089,222.85,224.55,222.54,223.33,1212734
2025-08-18 22:25:45.957089,219.69,220.1,219.08,219.77,1209368
2025-08-19 22:25:45.957089,222.37,222.48,222.32,222.33,815002
2025-08-20 22:25:45.957089,221.04,221.84,219.64,220.8,1161507
2025-08-21 22:25:45.957089,220.87,220.95,219.65,220.83,732630
2025-08-22 22:25:45.957089,224.65,226.82,224.65,225.16,1217945
2025-08-25 22:25:45.957089,225.84,225.84,221.36,224.69,1197548
2025-08-26 22:25:45.957089,224.99,226.44,224.22,224.4,1251654
2025-08-27 22:25:45.957089,222.62,223.13,222.62,222.79,713524
2025-08-28 22:25:45.957089,220.19,220.19,217.36,219.46,607140
2025-08-29 22:25:45.957089,227.66,230.65,226.81,227.84,689129
2025-09-01 22:25:45.957089,225.3,226.49,223.51,225.23,1018097
2025-09-02 22:25:45.957089,235.95,237.13,231.83,232.01,1243646
2025-09-03 22:25:45.957089,223.18,227.01,223.18,224.29,908863
2025-09-04 22:25:45.957089,236.38,236.95,235.63,236.03,1318139
2025-09-05 22:25:45.957089,244.82,244.82,238.84,240.97,1284778
2025-09-08 22:25:45.957089,235.0,235.86,230.93,232.43,938842
2025-09-09 22:25:45.957089,226.05,239.55,226.05,229.36,1409373
2025-09-10 22:25:45.957089,232.29,236.32,230.97,234.04,1341553
2025-09-11 22:25:45.957089,233.83,235.97,232.65,232.95,1253589
2025-09-12 22:25:45.957089,238.75,238.93,238.75,238.89,1577770
2025-09-15 22:25:45.957089,240.07,241.42,238.91,240.61,801044
2025-09-16 22:25:45.957089,234.28,234.42,234.25,234.28,1151769
2025-09-17 22:25:45.957089,225.94,226.71,225.94,226.5,829658
2025-09-18 22:25:45.957089,229.82,230.13,221.57,228.08,735805
2025-09-19 22:25:45.957089,229.48,229.54,229.48,229.52,1069118
